 8_cell_pos_57	positive	0.0001	0.0001	Note  to  Tracfone  : 
 8_cell_pos_58	positive	0.0001	0.0001	Customer  service  reps  from  Mexico 
 8_cell_pos_59	positive	0.3333333333333333	0.1875	who  can  barely  communicate  with  your  American  consumers  are  most  assuredly  NOT  TECH  SUPPORT  . 
 8_cell_pos_60	negative	0.16666666666666666	0.16666666666666666	Also  ,  I  was  n't  overly  impressed  with  the  keypad 
 8_cell_pos_61	negative	0.0001	0.0001	where  it  concerns  text  messaging  . 
 8_cell_pos_62	negative	0.125	0.3125	The  V120c  is  actually  more  intuitive  . 
 8_cell_pos_63	negative	0.25	0.625	It  's  much  easier  to  use  . 
 8_cell_pos_64	positive	0.0001	0.4375	But  the  c139  does  have  one  advantage  in  this  regard  - 
 8_cell_pos_65	positive	0.125	0.25	text  messages  cost  only  0.3  units  versus  on  the  V120c  ,  TracFone  was  deducting  0.5  units  for  each  incoming  and  outgoing  text  message  . 
 8_cell_pos_66	positive	0.5625	0.25	I  'm  not  sure 
 8_cell_pos_67	positive	0.1875	0.21875	why  that  is  considering  the  deduction  of  units  has  zip  to  do  with  the  model  of  the  phone  . 
 8_cell_pos_68	positive	0.125	0.25	It  should  be  one  uniform  deduction  across  the  board  . 
 8_cell_pos_69	positive	0.0001	0.0001	Consumers  should  contact  TracFone  customer  service 
 8_cell_pos_70	positive	0.0001	0.125	and  inquire  about  this  phenomenon  . 
 8_cell_pos_71	positive	0.125	0.25	Bottom  line  is  that  I  would  recommend  this  phone  to  anyone 
 8_cell_pos_72	positive	0.125	0.375	who  is  upgrading  from  a  monochromatic  LED  phone 
 8_cell_pos_73	positive	0.25	0.375	and  wants  an  \*  inexpensive  \*  phone  with  a  much  easier  on  the  eyes  color  display  . 
 8_cell_pos_74	positive	0.25	0.0001	Inexpensive  as  in  you 
 8_cell_pos_75	positive	0.0001	0.0001	bought 
 8_cell_pos_76	positive	0.5	0.0001	it  from  a  retailer  for  $  20  bucks  . 
 8_cell_pos_77	negative	0.3125	0.21875	But  if  you  want  pretty  new  ringtones  and  wallpaper  ,  and  a  little  more  flexibility  , 
 8_cell_pos_78	negative	0.0001	0.125	then  get 
 8_cell_pos_79	negative	0.0001	0.0001	yourself  a  Nokia  2126  . 
 8_cell_pos_80	negative	0.125	0.4166666666666667	For  the  same  money  you  spend  here  ,  the  Nokia  is  a  better  phone  . 
 8_cell_pos_81	negative	0.0001	0.25	It  has  a  USB  port  ,  a  speakerphone  , 
 8_cell_pos_82	negative	0.625	0.0001	plus  other  extras  . 
 5_kitchen_pos_1	positive	0.5	0.25	Le  Creuset  manufactures  porcelain  enameled  cast  iron  cooking  vessels  as  well  as  other  quality  products  . 
 5_kitchen_pos_2	positive	0.125	0.25	The  enameled  cookware  is  cast  from  molten  iron 
 5_kitchen_pos_3	positive	0.0001	0.0001	formed  in  sand  moulds 
 5_kitchen_pos_4	positive	0.125	0.25	which  are  used  only  once  . 
 5_kitchen_pos_5	negative	0.0001	0.0001	For  this  reason  ,  one  pan  may  look  like  another  , 
 5_kitchen_pos_6	positive	0.125	0.25	but  each  is  unique  in  its  own  way  . 
 5_kitchen_pos_7	positive	0.25	0.4166666666666667	Cast  iron  is  a  highly  efficient  material 
 5_kitchen_pos_8	positive	0.0001	0.25	which  absorbs  and  distributes  heat  efficiently  . 
 5_kitchen_pos_9	negative	0.0001	0.0001	For  this  reason  , 
 5_kitchen_pos_10	positive	0.16666666666666666	0.25	it  is  recommended  to  use  on  low  to  medium  heat  . 
 5_kitchen_pos_11	positive	0.125	0.25	There  are  a  few  exceptions  like  boiling  water 
 5_kitchen_pos_12	positive	0.16666666666666666	0.16666666666666666	where  cooking  on  high  heat  is  appropriate  and  okay  . 
 5_kitchen_pos_13	negative	0.1875	0.3125	Otherwise  ,  cooking  with  high  heat  may  cause  food 
 5_kitchen_pos_14	negative	0.0001	0.0001	to  stick  ,  discolor  the  enamel  coating  ,  or  cook  the  food  unevenly  . 
 5_kitchen_pos_15	positive	0.0001	0.0001	Remove  cast  iron  from  the  heat 
 5_kitchen_pos_16	positive	0.625	0.0001	and  it  does  not  cool  off  quickly  . 
 5_kitchen_pos_17	positive	0.0001	0.5	This  helps  your  food  stay  warm  while  serving  . 
 5_kitchen_pos_18	negative	0.0001	0.0001	Beware  ; 
 5_kitchen_pos_19	negative	0.125	0.25	iron  tends  to  be  heavy 
 5_kitchen_pos_20	negative	0.125	0.375	so  these  cooking  vessels  tend  to  be  heavy  as  well  . 
 5_kitchen_pos_21	positive	0.125	0.25	Cast  iron  is  an  effective  material  for  cooking  so  why  cover  it  with  enamel  ? 
 5_kitchen_pos_22	positive	0.0001	0.0001	Iron  tends  to  rust  ; 
 5_kitchen_pos_23	positive	0.0001	0.0001	iron  oxide 
 5_kitchen_pos_24	positive	0.0001	0.0001	-LRB-  rust  -RRB- 
 5_kitchen_pos_25	positive	0.0001	0.5	does  n't  add  any  complimentary  flavors  to  your  food  . 
 5_kitchen_pos_26	positive	0.375	0.25	If  your  cast  iron  cooking  vessel  was  not  enameled  , 
 5_kitchen_pos_27	positive	0.375	0.1875	you  would  have  to  season 
 5_kitchen_pos_28	positive	0.0001	0.0001	and  maintain  it  . 
 5_kitchen_pos_29	positive	0.625	0.4375	Adding  the  porcelain  enamel  not  only  looks  good  , 
 5_kitchen_pos_30	positive	0.0001	0.25	but  has  multiple  benefits  . 
 5_kitchen_pos_31	positive	0.0001	0.0001	The  enamel  , 
 5_kitchen_pos_32	positive	0.125	0.25	being  a  solid  coating  ,  is  one  of  the  most  hygienic  surfaces  to  cook  on  , 
 5_kitchen_pos_33	positive	0.625	0.0001	does  not  stain  ,  absorb  odors  ,  retain  flavors  , 
 5_kitchen_pos_34	positive	0.25	0.4583333333333333	and  is  easy  to  clean  . 
 5_kitchen_pos_35	negative	0.3333333333333333	0.25	The  enamel  can  be  damaged  ,  so  limit  cooking  tools  to  plastic  or  wood  . 
 5_kitchen_pos_36	positive	0.25	0.1875	The  benefits  of  cooking  with  Le  Creuset  cast  iron  are  many  , 
 5_kitchen_pos_37	positive	0.0001	0.25	but  lets  get  down  to  the  roasting  pan  specifically  . 
 5_kitchen_pos_38	positive	0.0001	0.0001	This  pan  holds  5  1\/4  quarts  of  food  ,  measures  9  3\/4  x  14  x  3  inches  internally  ,  and  weighs  10.2  pounds  . 
 5_kitchen_pos_39	positive	0.0001	0.125	5  1\/4  quarts  will  typically  feed  8  -  10  people 
 5_kitchen_pos_40	positive	0.0001	0.0001	when  it  comes  to  casseroles  ,  so  consider  your  recipes 
 5_kitchen_pos_41	positive	0.375	0.125	when  determining  the  size 
 5_kitchen_pos_42	positive	0.25	0.25	you  need  . 
 5_kitchen_pos_43	positive	0.0001	0.75	Except  for  roasts  ,  the  roasting  pan  tends  to  do  best  if  at  least  3\/4  full  . 
 5_kitchen_pos_44	negative	0.0001	0.0001	Any  less 
 5_kitchen_pos_45	negative	0.375	0.375	and  you  may  overwhelm  your  food  with  heat  evenly  dispersed  in  the  pot  . 
 5_kitchen_pos_46	positive	0.0001	0.0001	I  find  that  the  cast  iron  adds  a  crispy  texture  to  food 
 5_kitchen_pos_47	positive	0.125	0.375	that  may  be  desirable  with  a  dish  like  mac-n-cheese  , 
 5_kitchen_pos_48	negative	0.625	0.5	while  not  so  desirable  for  other  dishes  . 
 5_kitchen_pos_49	positive	0.25	0.375	Add  the  Le  Creuset  9  x  11  1\/2  inch  roasting  rack  for  roasting  chickens  and  pork  loins 
 5_kitchen_pos_50	positive	0.0001	0.0001	keeping  them  out  of  the  grease  . 
 5_kitchen_pos_51	positive	0.625	0.0001	Some  other  possibilities  for  this  pan  include  casseroles  ,  pork  chops 
 5_kitchen_pos_52	positive	0.0001	0.0001	covered  with  cornbread  dressing  ,  dinner  rolls  ,  baked  squash  ,  lasagna  ,  scalloped  potatoes  ,  cobblers  ,  pineapple  upside  down  cake  ,  or  bread  pudding  . 
 5_kitchen_pos_53	positive	0.375	0.0001	The  possibilities  almost  seem  endless  to  your  imagination  . 
 5_kitchen_pos_54	negative	0.3333333333333333	0.375	One  feature  that  people  tend  to  complain  about  is  the  cost  . 
 5_kitchen_pos_55	negative	0.0001	0.375	The  cost  does  seem  steep 
 5_kitchen_pos_56	negative	0.375	0.0001	compared  to  other  pans 
 5_kitchen_pos_57	negative	0.625	0.0001	made  from  other  materials  . 
 5_kitchen_pos_58	negative	0.125	0.375	Heck  ,  cast  iron  does  n't  seem  like  it  should  be  expensive 
 5_kitchen_pos_59	negative	0.125	0.3125	when  comparing  to  that  old  cast  iron  pan  past  generations  have  used  for  cornbread  and  camping  . 
 5_kitchen_pos_60	positive	0.375	0.1875	However  the  manufacturing  process  requires  making  a  mould  for  each  and  every  pan  produced  . 
 5_kitchen_pos_61	positive	0.0001	0.0001	They  then  go  through  the  enameling  process 
 5_kitchen_pos_62	positive	0.0001	0.0001	before  shipping  these  heavy  pans  . 
 5_kitchen_pos_63	positive	0.25	0.25	If  you  take  what  goes  into  making  and  distributing  these  high  quality  cast  iron  products  , 
 5_kitchen_pos_64	positive	0.0001	0.375	the  cost  tends  to  make  sense  . 
 5_kitchen_pos_65	positive	0.0001	0.1875	Then  consider  that  this  pan  will  easily  last  a  lifetime 
 5_kitchen_pos_66	positive	0.0001	0.0001	when  taken  care  of  . 
 5_kitchen_pos_67	positive	0.0001	0.0001	PROS  : 
 5_kitchen_pos_68	positive	0.0001	0.625	Extremely  versatile 
 5_kitchen_pos_69	positive	0.0001	0.25	Efficient  absorption  and  distribution  of  heat 
 5_kitchen_pos_70	positive	0.0001	0.0001	Hygienic  enamel  cooking  surface 
 5_kitchen_pos_71	positive	0.625	0.0001	Does  not  stain  ,  absorb  odors  ,  or  retain  flavors 
 5_kitchen_pos_72	positive	0.125	0.0001	Easy  to  clean 
 5_kitchen_pos_73	positive	0.5833333333333334	0.0001	when  not  abused  or  misused 
 5_kitchen_pos_74	positive	0.125	0.25	Can  be  transferred  from  stove  top  to  the  oven  to  the  table 
 5_kitchen_pos_75	positive	0.0001	0.25	Can  easily  last  a  lifetime 
 5_kitchen_pos_76	negative	0.0001	0.0001	CONS  : 
 5_kitchen_pos_77	negative	0.125	0.25	Its  heavy  ,  as  cast  iron  tends  to  be  weighing  in  at  about  10.2  pounds 
 13_kitchen_neg_1	negative	0.375	0.0001	We  purchased  this  machine  for  our  small  coffee  shop  2  months  ago  as  in  the  discription 
 13_kitchen_neg_2	negative	0.125	0.25	it  was  said 
 13_kitchen_neg_3	negative	0.1875	0.25	to  be  for  light  commercial  use  . 
 13_kitchen_neg_4	negative	0.0001	0.0001	We  make 
 13_kitchen_neg_5	negative	0.0001	0.0001	probably  20-30  cups  of  coffee  a  day  . 
 13_kitchen_neg_6	negative	0.625	0.0001	Our  problems  began  the  first  week  after  receiving  it  . 
 13_kitchen_neg_7	positive	0.0001	0.0001	The  machine  makes  great  froth  for  cappuccinoes 
 13_kitchen_neg_8	negative	0.0001	0.25	but  if  you  want  to  have  steamed  milk  instead  of  frothed  it 
 13_kitchen_neg_9	negative	0.1875	0.15625	either  comes  out  of  luke  warm  temperature  allthough  the  setting  is  on  high  temperature  or  if  you  put  the  dial  almost  on  the  line  between  latte  and  cappuccino  it  gives  you  too  much  foam  , 
 13_kitchen_neg_10	negative	0.0001	0.25	which  lattes  should  n't  have  . 
 13_kitchen_neg_11	negative	0.75	0.0001	So  customers  complain  about  their  lattes 
 13_kitchen_neg_12	negative	0.1875	0.1875	being  either  too  cool  or  too  foamy  . 
 13_kitchen_neg_13	negative	0.0001	0.25	We  called  the  manufacturer  's  customer  service 
 13_kitchen_neg_14	negative	0.125	0.25	and  were  rudely  brushed  off  . 
 13_kitchen_neg_15	negative	0.20833333333333334	0.28125	For  a  small  business  like  us  it  is  hard  to  close  for  2-3  weeks  to  send  the  machine  for  temperature  adjustment  service  ,  so  we  had  to  deal  with  it  . 
 13_kitchen_neg_16	negative	0.625	0.0001	Another  problem  came  up  3-4  weeks  later  , 
 13_kitchen_neg_17	negative	0.125	0.0001	when  the  machine  started  shutting  off  by  itself  in  the  middle  of  steaming\/frothing  cycle  or  frother  cleaning  cycle  . 
 13_kitchen_neg_18	negative	0.0001	0.375	Sometimes  we  had  to  restart  it  up  to  5  times  to  make  1  cup  of  hot  chocolate  ,  just  to  steam  milk  . 
 13_kitchen_neg_19	negative	0.125	0.25	At  the  customer  service  we  were  told  to  reset  the  computer  by  unplugging  the  machine  for  a  couple  of  hours  , 
 13_kitchen_neg_20	negative	0.0001	0.0001	which  we  did  . 
 13_kitchen_neg_21	negative	0.625	0.0001	It  did  not  shut  off  for  1  day  ! 
 13_kitchen_neg_22	negative	0.625	0.0001	The  next  day  the  problem  started  again  .  .  . 
 13_kitchen_neg_23	negative	0.5	0.5	I  perform  every  neccessary  cleaning  or  maintenance  procedure  that  machine  prompts  and  cappuccino  cleaning  daily  ,  so  you  can  not  say 
 13_kitchen_neg_24	negative	0.125	0.25	that  the  machine  is  being  neglected  . 
 13_kitchen_neg_25	negative	0.20833333333333334	0.25	We  are  very  disappointed  with  this  machine  . 
 13_kitchen_neg_26	negative	0.0001	0.0001	For  the  price 
 13_kitchen_neg_27	negative	0.0001	0.0001	that  you  pay 
 13_kitchen_neg_28	negative	0.0001	0.0001	you  would  think 
 13_kitchen_neg_29	negative	0.125	0.3333333333333333	that  at  least  customer  service  would  be  polite  ,  understanding  and  helpful  . 
 13_kitchen_neg_30	negative	0.125	0.25	Now  we  are  looking  for  another  machine  ,  a  back  up  one  , 
 13_kitchen_neg_31	negative	0.125	0.1875	to  be  able  to  send  Impressa  Z5  for  service  .  . 
 6_gourmet_pos_1	positive	0.0001	0.0001	New  to  Thai  cuisine  , 
 6_gourmet_pos_2	positive	0.0001	0.0001	I  asked  to  try  a  milder  curry  , 
 6_gourmet_pos_3	positive	0.0001	0.0001	my  tastes 
 6_gourmet_pos_4	positive	0.25	0.0001	running  to  a  maximum  of  medium  heat  . 
 6_gourmet_pos_5	positive	0.15625	0.25	Yellow  curry  was  recommended  ,  and  the  coconut  milk  based  Thai  version  was  a  treat  with  both  seafood  and  chicken-something 
 6_gourmet_pos_6	positive	0.0001	0.0001	I  `  ve  had  occasion 
 6_gourmet_pos_7	positive	0.0001	0.0001	to  order  again  and  again  . 
 6_gourmet_pos_8	positive	0.0001	0.0001	So 
 6_gourmet_pos_9	positive	0.25	0.125	when  trying  to  re-create  the  taste  sensations  above  , 
 6_gourmet_pos_10	positive	0.3125	0.1875	I  was  less  than  thrilled  at  the  idea  of  grinding  individual  spices  , 
 6_gourmet_pos_11	positive	0.375	0.0001	purchasing  a  number  of  pricey  ingredients  with  limited  shelf  life  and  narrow  applications  . 
 6_gourmet_pos_12	positive	0.0001	0.0001	I  did  some  research 
 6_gourmet_pos_13	positive	0.25	0.25	and  found  that  many  Thai  housewives  rely  on  the  time  and  labor  savings  of  using  high  quality  curry  pastes  as  the  basis  for  soups  ,  curries  and  more  . 
 6_gourmet_pos_14	positive	0.3333333333333333	0.28125	Mae  Ploy  was  one  of  the  brands  repeatly  mentioned  as  high  quality  and  fresh  tasting  . 
 6_gourmet_pos_15	positive	0.1875	0.25	This  brand  comes  in  a  handful  of  flavors  and  heat  levels  ,  with  the  Yellow  Curry  Paste  being  the  first 
 6_gourmet_pos_16	positive	0.1875	0.4375	I  was  eager  to  try  . 
 6_gourmet_pos_17	positive	0.0001	0.25	It  has  a  shelf  life  of  2  years  , 
 6_gourmet_pos_18	positive	0.1875	0.28125	and  the  large  plastic  pouch  also  keeps  very  well  nestled  in  its  own  colorful  tub  in  the  refrigerator  . 
 6_gourmet_pos_19	positive	0.1875	0.2916666666666667	The  flavors  of  lemon  grass  ,  shallot  ,  gingery  galanga  ,  kaffir  lime  peel  ,  warm  spices  and  red  chili  are  very  well  balanced  . 
 6_gourmet_pos_20	positive	0.125	0.25	This  is  the  only  Mae  Ploy  Curry  paste  without  shrimp  paste  , 
 6_gourmet_pos_21	positive	0.0001	0.375	making  it  vegan-suitable  as  well  as  delicious  with  shellfish  ,  fish  or  fowl  . 
 6_gourmet_pos_22	positive	0.0001	0.3125	I  like  to  snip  off  one  corner  of  the  clear  packet  , 
 6_gourmet_pos_23	positive	0.0001	0.125	then  squeeze  out  just  the  amount 
 6_gourmet_pos_24	positive	0.0001	0.0001	I  need-anywhere  from  1\/2  teaspoon  to  2  Tablespoons  , 
 6_gourmet_pos_25	positive	0.0001	0.0001	depending  on  the  recipe  . 
 6_gourmet_pos_26	positive	0.25	0.5625	This  helps  to  maintain  freshness  and  flavor 
 6_gourmet_pos_27	positive	0.0001	0.125	and  avoid  waste  . 
 6_gourmet_pos_28	positive	0.0001	0.0001	For  Thai  curry  , 
 6_gourmet_pos_29	positive	0.25	0.0001	I  will  combine  the  Yellow  Curry  Paste  with  a  small  amount  of  chicken  broth  , 
 6_gourmet_pos_30	positive	0.0001	0.0001	then  add  3\/4  Cup  more  broth  per  person  ,  plus  a  can  of  coconut  milk  to  mellow  and  round  the  flavor  . 
 6_gourmet_pos_31	positive	0.1875	0.4166666666666667	A  cup  or  two  of  chunked  seafood  or  chicken  ,  plus  cubed  potatoes  and  onion-simmered  together  for  about  30  minutes  -  makes  a  very  satisfying  dish  to  serve  with  either  traditional  sticky  rice  or  more  the  more  occidental  long  grain  variety  . 
 6_gourmet_pos_32	positive	0.16666666666666666	0.25	Mae  Ploy  's  Thai  Yellow  Curry  is  also  delicious  with  just  a  bit 
 6_gourmet_pos_33	positive	0.0001	0.0001	added  to  your  favorite  dip  ,  salad  dressing  ,  or  try  a  teaspoonful 
 6_gourmet_pos_34	positive	0.125	0.25	combined  with  1  cup  of  sour  cream  or  plain  yogurt  '  painted  '  over  your  favorite  fish  fillets  and  baked  just  until  cooked  through  , 
 6_gourmet_pos_35	positive	0.0001	0.0001	-LRB-  about  15-20  minutes  at  325  -RRB-  . 
 6_gourmet_pos_36	positive	0.125	0.25	The  fine  quality  of  this  product  has  encouraged  me  to  order  another  flavorful  curry  paste-also  excellent-and 
 6_gourmet_pos_37	positive	0.125	0.625	I  would  highly  recommend  this  product  for  those 
 6_gourmet_pos_38	positive	0.375	0.125	wishing  to  re-create  favorite  restaurant  fare  at  a  reasonal  price  , 
 6_gourmet_pos_39	positive	0.0001	0.0001	without  tedious  preparation 
 9_gourmet_neg_1	negative	0.0001	0.25	I  have  multiple  concerns  with  this  product  . 
 9_gourmet_neg_2	positive	0.0001	0.0001	Out  of  the  box  , 
 9_gourmet_neg_3	positive	0.625	0.5	they  really  do  look  fresh 
 9_gourmet_neg_4	positive	0.0001	0.375	and  plump  like  they  do  in  the  picture  . 
 9_gourmet_neg_5	negative	0.5	0.125	However  , 
 9_gourmet_neg_6	negative	0.125	0.125	you  soon  notice  the  lack  of  instructions  . 
 9_gourmet_neg_7	negative	0.0001	0.0001	None  . 
 9_gourmet_neg_8	negative	0.125	0.1875	"The  only  documentation  at  all  is  a  ""  California  ""  sticker  .  .  . "
 9_gourmet_neg_9	negative	0.0001	0.25	with  no  reference  to  a  web  site  . 
 9_gourmet_neg_10	negative	0.25	0.25	Nada  . 
 9_gourmet_neg_11	negative	0.125	0.25	My  grapes  broke  quickly  . 
 9_gourmet_neg_12	positive	0.0001	0.0001	When  I  received  them 
 9_gourmet_neg_13	positive	0.0001	0.0001	they  looked  just  like  the  picture  . 
 9_gourmet_neg_14	negative	0.125	0.0001	But  in  a  couple  days  I  started  noticing 
 9_gourmet_neg_15	negative	0.125	0.25	they  were  n't  as  plump 
 9_gourmet_neg_16	negative	0.125	0.25	and  were  shriveling  . 
 9_gourmet_neg_17	negative	0.0001	0.0001	Withing  a  week  , 
 9_gourmet_neg_18	negative	0.125	0.25	many  were  brown 
 9_gourmet_neg_19	negative	0.25	0.3333333333333333	and  certainly  lacked  freshness  . 
 9_gourmet_neg_20	negative	0.375	0.25	It  was  so  bad  , 
 9_gourmet_neg_21	negative	0.4375	0.25	that  I  was  in  shock  , 
 9_gourmet_neg_22	negative	0.0001	0.0001	and  I  kept 
 9_gourmet_neg_23	negative	0.125	0.0001	holding  up  the  picture  next  to  them  to  compare 
 9_gourmet_neg_24	negative	0.0001	0.125	because  I  could  n't  believe 
 9_gourmet_neg_25	negative	0.0001	0.0001	it  . 
 9_gourmet_neg_26	negative	0.25	0.3125	It  was  like  they  were  deteriorating  right  before  my  eyes  . 
 9_gourmet_neg_27	negative	0.875	0.0001	Within  a  month  they  looked  awful  . 
 9_gourmet_neg_28	negative	0.125	0.0001	They  looked  like  moldy  raisins  . 
 9_gourmet_neg_29	negative	0.0001	0.625	Really  Moldy  . 
 9_gourmet_neg_30	negative	0.375	0.0001	Not  recommended 
