20_gourmet_neg_10	they  arrived  in  , 	0.0001	0.0001
20_gourmet_neg_11	making  a  puddle  on  the  floor 	0.0001	0.0001
20_gourmet_neg_12	that  was  small  , 	0.25	0.25
20_gourmet_neg_13	but  big  enough 	0.125	0.1875
20_gourmet_neg_14	to  trip  the  UPS  guy  . 	0.0001	0.0001
20_gourmet_neg_15	He  fell  and  fractured  his  spine  , 	0.0001	0.0001
20_gourmet_neg_16	and  now  he  's  paralyzed  . 	0.5	0.0001
20_gourmet_neg_17	His  wife  and  nine  children  are  destitute  ,  all  thanks  to  these  vine-ripened  tomatoes  . 	0.125	0.1875
20_gourmet_neg_18	In  conclusion  , 	0.0001	0.0001
20_gourmet_neg_19	I  think 	0.0001	0.0001
20_gourmet_neg_20	this  packaging  is  just  a  bad  idea 	0.375	0.1875
